text,label
washington reuters lawmakers in the u s house of representatives introduced long stalled legislation on thursday that would make it a federal crime to share sexually explicit material of a person online without the subject s consent the intimate privacy protection act is an effort several years in the making to combat the rise in recent years of revenge porn images that are shared on the internet in order to extort or humiliate someone the practice disproportionately affects women these acts of bullying have ruined careers families and even led to suicide representative jackie speier a california democrat and lead author of the bill said in a statement the legislation would allow fines and up to five years in prison for posting online or distributing sexually explicit photos or videos with reckless disregard for the consent of the subject more than 30 states have enacted similar laws in recent years exceptions listed in the bill would allow for posting material that is in the public interest or that features a person voluntarily posing nude in a public or commercial setting the bill stalled for years amid concerns raised by technology companies and internet freedom advocates worried that service providers such as alphabet inc s youtube could be exposed to liability for acting as third party hosts of revenge porn content shared by users speier s bill which was introduced with support from facebook and twitter exempts such companies as long as they do not promote or solicit revenge porn content many tech companies have tightened their terms of service in recent years to prohibit revenge porn those companies typically rely on users to report objectionable content to teams of human reviewers who delete content found to violate terms of service democratic representatives katherine clark and gregory meeks and republican representatives ryan costello and tom rooney joined the bill as original co sponsors,real
tel aviv reuters israeli prime minister benjamin netanyahu s wife sara offered sympathetic words to visiting u s president donald trump and his wife melania on monday telling them that people still loved them despite negative media coverage standing on the red carpet and chatting minutes after trump and the first lady had arrived at tel aviv s ben gurion airport in air force one sara netanyahu was caught on camera exchanging a few private words with the visitors the majority of the people of israel unlike the media they love us so we tell them how you are great and they love you sara said to trump and his wife trump then interjected we have something very much in common trump s presidency has received widespread negative coverage in the u s and international media not least over his firing of fbi director james comey and amid an investigation into ties between his administration and russia in israel on the second leg of his first overseas trip since entering office trump is to hold talks separately with netanyahu and palestinian president mahmoud abbas in a stopover lasting barely 28 hours speaking over the noise of the president s jet sara netanyahu added i talk every place about how great you are she said and netanyahu backed her up saying i can testify to that netanyahu and his wife have a tense relationship with the israeli media which they have both described as biased against them in january netanyahu described the media as left wing and bolshevik and said they were out to bring him down testifying in a libel suit the netanyahus filed against an israeli journalist sara netanyahu told the court everything that is published about me it s all lies evil lies that bear no connection with who i really am the media uses me as a tool to try and topple the prime minister sara s red carpet conversation soon began circulating on social media along with another awkward arrival moment as the netanyahus strode along holding hands as they often do trump walking alongside them reached out to grasp the first lady s hand but video circulated on twitter appeared to show melania trump briefly flicking his hand away,real
dubai reuters former cia director leon panetta said on wednesday that president elect donald trump risked being blamed after any potential attack on the united states if he refused to receive more regular intelligence briefings u s officials told reuters that trump is receiving an average of one presidential intelligence briefing a week far fewer than most of his recent predecessors but that his deputy mike pence gets briefings around six days a week panetta a former democratic congressman who served as cia director and defense secretary in president barack obama s first term told the arab strategy forum a conference sponsored by the government of dubai that trump s aversion can t last i ve seen presidents who have asked questions about whether that intelligence is verifiable what are the sources for that intelligence but i have never seen a president who said i don t want that stuff panetta said if we endure another attack and the intelligence officials had indications or information regarding that attack and the president did not want to listen to that for whatever reason the responsibility for that attack would fall on the president in an interview with fox news on sunday trump said he found the intelligence briefings repetitive and that he already understood potential threats you know i m a smart person i don t have to be told the same things in the same words every single day for the next eight years trump said panetta said trump should heed the view of u s intelligence agencies that russia had interfered in the presidential election through cyberattacks when it comes to russian interference in our last campaign 17 intelligence agencies agree that russia is involved in that effort i think the president would do well to say we ought to find out what russia s role was we ought to investigate it and ensure that it never happens again the cia reportedly believes russian hacking was aimed at boosting trump s candidacy an assessment not shared by the fbi which along with other u s agencies has concluded that russian cyberattacks sought generally to undermine the election trump called the cia assessment ridiculous and russia has denied meddling in the election,real
new york reuters one would expect voters from the heavily democratic brooklyn neighborhood of cobble hill to pick presidential candidate hillary clinton in the nov 8 general election just don t expect them to advertise it like lawns and windowsills in liberal pockets across the country much of the neighborhood is bereft of pro clinton signage in the final weeks before the election it s a stark contrast to the 2012 and 2008 campaigns when president barack obama whipped up a frenzy of support from democrats and his signature hope and forward signs were ubiquitous the scarcity of lawn and window signs is an indication of the democratic nominee s struggle to generate enthusiasm among left leaning voters a challenge that s borne out in polling data and could potentially haunt her if voters fail to turn out on election day clinton leads republican challenger donald trump by four percentage points among likely voters according to a reuters ipsos poll released friday but americans of all political stripes have been more critical of clinton than they were of obama when he was running for his second term four years ago according to the daily tracking poll among democrats 78 percent say they have a favorable view of clinton lower than the 89 percent favorability rating obama had at this point in the race in 2012 clinton s favorability drops to 28 percent among independents versus obama s 47 percent nancy kimmel viola a 63 year old social worker who lives about a mile away from clinton s campaign headquarters in brooklyn keeps a bernie 2016 sticker taped to the front door of her carroll gardens home a vestige of her support for the unsuccessful bid of sen bernie sanders while she plans to vote for clinton she confesses that her heart s not in it i have to vote for her viola said having trump in there is too scary in denver residents in the democratic stronghold of park hill posted many yard signs over a local zoning issue but few for the presidential race most of us around here will vote democratic we always do but we re not overly enthusiastic for clinton said resident pablo marron but we are united in our opposition to trump in the heavily democratic denver suburb of northglenn banners for local office seekers littered a major roadway but there were no accompanying clinton signs in the affluent liberal washington dc suburb of chevy chase maryland signs for the democratic nominee appeared only roughly once every 10 blocks the lack of enthusiasm isn t just hitting the clinton campaign americans from both major parties say they are generally less interested in voting this year than they were in 2012 according to the reuters ipsos opinion poll which compared results gathered during the first 20 days of september with the same period of 2012 the clinton campaign did not respond to emailed requests for comment clinton s online store displayed roughly a dozen different signs and banners for sale ranging from an 11 inch by 17 inch sign sold at 10 for a pack of two to a four foot by six foot hillary for america banner which retailed for 100 sales data was not immediately available and a request for comment from the store went unanswered for some there is a hold your nose quality to this election said matthew dallek associate professor at george washington university s graduate school of political management the lack of signage in liberal enclaves may indicate dallek said that there just isn t this sort of enthusiasm that existed for obama but there are some blocks that buck the trend on a street in gowanus brooklyn no fewer than four homes bore pro clinton signage including a life size cutout of the democratic nominee which rests in the windowsill of retired lawyer chris morrison s home the beaming cardboard clinton prompts many passersby to take pictures said morrison a staunch clinton supporter you don t see as much signage this time around in this neighborhood i don t get so concerned because everyone is more or less on the same page said morrison 66 i worry when i go to some other places,real
washington reuters u s democratic presidential candidate bernie sanders announced on friday he had accepted an invitation to the vatican saying his views on fighting income equality were similar to those of pope francis i am a big big fan of the pope sanders said in an interview on msnbc he s trying to inject this sense of morality into how we do economics and we need that absolutely desperately the sanders campaign said in a statement that he would attend a conference on social economic and environmental issues during the april 15 visit sanders who has made fighting poverty a central issue of his campaign said he would talk about how to create a moral economy during his visit the visit will come four days before the primary election in delegate rich new york a state that both sanders and his rival democrat hillary clinton are viewing as home turf and hoping to win the announcement of sanders trip came as the pope called for a church that was less strict and more compassionate toward imperfect catholics sanders said he admires the pope for talking about the worship of money the greed that s out there there are people who think that bernie sanders is radical sanders said on msnbc read what the pope is writing,real
new york reuters u s presidential hopeful donald trump on saturday presented his vice presidential running mate indiana governor mike pence as the man who can unify a fractured republican party and help him bridge the gap created by the candidate s outsider status in a wide ranging speech in which he touted his own landslide victory in the republican primaries trump cast pence as a perfect complement for the white house a veteran of government a man with a midwestern sensibility and strong republican credentials as a job creator and budget balancer indiana governor mike pence was my first choice i ve admired the work he s done especially in the state of indiana trump said at an event in new york city and one of the reasons is party unity so many people have said party unity because i m an outsider he added in explaining his decision trump and pence made their debut just two days before the beginning of the republican national convention in cleveland where delegates from around the country will convene to officially nominate the pair as their party s ticket for the nov 8 election frequently straying from the notes on the lectern trump talked about himself and likely democratic rival hillary clinton often detouring from the purpose of the event to introduce a little known politician to the broader public back to mike pence trump said interrupting himself during a lengthy explanation about why evangelical voters support his candidacy he then read a series of statistics highlighting the job growth in indiana he looks very good added the new york real estate mogul who is known to comment openly on people s appearances trump had a bit of a winding path to settle on pence a devout christian and conservative he postponed his planned friday announcement after the deadly attack in nice france and saying he had not made his final final decision trump privately had second thoughts on who to pick in late night conversations on thursday said a republican source familiar with the situation trump had been annoyed that the element of surprise had been taken away by the leaking of pence s name the source added trump ended up announcing pence as his running mate on twitter on friday saturday s event in a new york city hotel ballroom had few of the traditional hallmarks of what is arguably one of the most important decisions for a presidential candidate before it started supporters listened to the rolling stones song you can t always get what you want a tune in regular rotation at trump events there were no trump pence signs distributed to the crowd or adorning the room the two appeared together on stage only briefly each standing out of view while the other one spoke on stage they made scant eye contact and shook hands rather than raising arms together in the classic pose of running mates neither offered anecdotal stories about their private time together pence in sharp contrast to trump delivered a prepared speech discussing the love of his wife and country and his adoration for ronald reagan he gave a full throated call to fellow republicans to back trump lets come together as a party as a people as a movement to make america great again and that day begins when donald trump becomes the 45th president of the united states of america pence said trump has struggled to bridge the gap between himself and the establishment and conservative wings of the party the drastically different styles highlighted pence s ability to provide a complementing tone to the presidential ticket it s unclear when the two will appear together again pence heads back to indiana for a solo event on saturday night and the trump campaign hasn t released a schedule for the convention that would include a joint appearance the pair recorded an interview with cbs s 60 minutes that is scheduled to air on sunday night one of their big challenges will be to brook their policy differences in public pence gave a nod to that by saying strong republican leadership can bring about real change trump has made renegotiating trade deals a central theme of his campaign while pence has spoken in favor of trade agreements in an appearance on friday night on fox news pence offered a moderated take on trade saying he agrees with trump that deals should be renegotiated he also softened his vocal opposition to trump s call to temporarily ban muslims from entering the united states i am very supportive of donald trump s call to temporarily suspend immigration from countries where terrorist influence and impact represents a threat to the united states pence told conservative fox news commentator sean hannity pence added that he supports trump s call for building a wall along the u s border with mexico,real
washington reuters republican presidential front runner donald trump lashed out at what he called the party s rigged delegate selection rules on monday after rival ted cruz swept all of colorado s 34 delegates over the weekend the new york billionaire who has been outmaneuvered by cruz in a series of recent state meetings to select national convention delegates said the process was set up to protect party insiders and shut out insurgent candidates the system is rigged it s crooked trump said on fox news on monday alleging the colorado convention results showed voters were being denied a voice in the process there was no voting i didn t go out there to make a speech or anything there s no voting trump said the people out there are going crazy in the denver area and colorado itself and they re going absolutely crazy because they weren t given a vote this was given by politicians it s a crooked deal trump has 743 bound delegates to 545 for cruz according to an associated press count in the battle for the 1 237 delegates needed to win the nomination on the first ballot and avoid a messy floor fight at the republican national convention from july 18 21 but both are at risk of not acquiring enough delegates for a first ballot victory leaving many free to switch their votes on later ballots that has set off a fierce scramble by republican candidates to get their supporters chosen as convention delegates and brought new scrutiny to the selection rules which vary by state trump who has brought in veteran strategist paul manafort to lead his delegate gathering efforts complained about cruz s recent success at local and state party meetings where activists pick the actual delegates who will attend the national convention trump accused cruz a u s senator from texas of trying to steal delegates in south carolina trump won the state primary in february but cruz supporters got four of the first six delegate slots filled at congressional district meetings on saturday according to local media cruz also succeeded at getting more of his supporters chosen as delegates in iowa where he won the caucuses in january and at last week s state convention in north dakota now they re trying to pick off those delegates one by one trump said that s not the way democracy is supposed to work they offer them trips they offer them all sorts of things and you re allowed to do that you can buy all these votes trump distributed a video of what he said was a colorado voter setting his republican party registration on fire in protest of the process great people being disenfranchised by politicians trump said on twitter adding the republican party was in trouble guy short a cruz backer in colorado who was elected as a republican national convention delegate for the sixth time disputed trump s allegations donald trump is a liar short told reuters in an email nobody was offered anything in fact i spent thousands of dollars of my own money campaigning to become a delegate because it s that important to make sure donald trump is not our nominee republican national committee spokesman sean spicer told fox news the process for choosing delegates had been set by states for more than a year and was no secret not understanding that is one thing but it s hardly rigged when it s done right out in the open he said cruz campaign spokeswoman alice stewart said trump was insulting the process to distract from his losses he has a pattern of whining when he isn t winning she said in a statement trump s organizational troubles even extend to two of his children eric trump 32 and ivanka trump 34 missed the deadline for registering as republicans to vote in next week s new york primary state records show both are registered voters who are not enrolled in a party abc news reported for already registered voters any request to switch party affiliation must have been made by early october the deadline for new voter registrations was march 25 trump was the target on monday of a new ad by the democratic front runner hillary clinton that listed trump s comments on women mexican immigrants and muslims both clinton and rival bernie sanders a u s senator from vermont have tried to position themselves as the democrat most capable of defeating trump donald trump says we can solve america s problems by turning against each other clinton s ad said it s wrong and it goes against everything new york and america stand for,real
new york reuters last august bernie sanders sat on a craigslist bought beige couch in his washington office plotting to steal the social media spotlight from 10 republicans taking the stage for the first televised debate of the 2016 presidential campaign next to the democratic presidential candidate 74 sat 27 year old hector sigala his digital media director for the next two hours sigala turned sanders sometimes acerbic sometimes funny running commentary into a stream of 140 character tweets using the hashtag debatewithbernie that stole the show at least on twitter some 17 million people were reached during the debate according to the campaign s twitter data reviewed by reuters it was the first in a string of twitter wins by sanders during a presidential contest widely viewed as a coming of age moment for social media in national politics sanders didn t even stop when the debate was interrupted by commercials when an ad for a new tom hanks film appeared he tweeted tom hanks finally somebody who makes some sense eight months later sigala is a key lieutenant in the sanders campaign for the 2016 democratic presidential nomination one of a new breed of digital media specialists who have become indispensable in an election where platforms like twitter allow candidates to communicate with supporters easily bash opponents or swiftly counter attack sigala goes everywhere on dates to parties and to restaurants with his black backpack and macbook laptop just in case something tweet worthy breaks he was driving his cousin to the airport last wednesday when donald trump the frontrunner for the republican nomination said women who end pregnancies should be punished if the united states bans abortion comments that were widely condemned sigala pulled the car over and tweeted your republican frontrunner ladies and gentlemen shameful sanders has close to 2 million followers on his twitter campaign account and has tweeted nearly 8 000 times his opponent hillary clinton has tweeted less 5 000 times but she has nearly 6 million followers sanders however has an edge because his tweets are much more personalized than clinton s say some social media strategy experts he s been able to really resonate with different groups and connect with them on a level that many other candidates have not been able to do said marketing consultant and social media strategy specialist dr kay green while twitter could not provide data directly comparing the 2016 and 2012 presidential races a spokesman said tweets about the democrat and republican primary debates held so far have been viewed 9 billion times on facebook the number of interactions likes posts comments and shares related to the 2016 election is up exponentially facebook users engaged in 411 5 million interactions on average in january and february up nearly threefold from the nearly 142 million per month average for all of 2015 the most obvious difference in the social conversations around the 2012 and 2016 presidential elections is simply put size said kellan terry an analyst with brandwatch a company that tracks and analyzes data from social media sites the volume of social mentions around this year s presidential election is massive sigala and sanders met in 2012 when he interned in sanders senate office in vermont sanders he says bonded with him during a stroll down church street in burlington discussing a topic only internet nerds could love net neutrality now he manages both sanders and his wife jane s social media accounts in practice that means he is the person tweeting comments attributed to sanders on twitter i am bernie sanders sigala joked twitter tends to attract more millennials who have largely backed the brooklyn born vermont senator the tweets and posts that get the best reaction are those that appear to be directly from sanders mouth he used to come up with a lot of quips himself sigala said of sanders but the rigors of the 2016 campaign schedule mean sigala is now often the one doing the tweeting tweets about sanders bread and butter issues like climate change healthcare race and gender typically roll off sigala s fingertips in a tone and style that would be hard to distinguish from the senator s take for example a tweet from sanders twitter handle on march 18 in response to a debate over student tuition that was posted by sigala in the first person every public college and university in this country should be tuition free i know my opponent thinks it s a radical idea i don t it said taking a dig at clinton but some news events require sanders sign off on the day of the brussels bomb attacks in which 32 people were killed sigala had to wait hours before getting the go ahead from a busy sanders to post a condolence message on a recent afternoon sigala was sitting in a washington office posting messages to various social media sites while a college basketball game played on a nearby tv when he isn t live tweeting or reacting to breaking news he s referring to a microsoft word document that contains 54 pages of prepared tweets on a list of issues when he took over the berniesanders twitter account last may it had 50 000 followers he would check it obsessively each day to see how many new followers it had attracted now with nearly 2 million followers sigala is less focused on the numbers and more interested in figuring out which tweets perform best for example he has discovered through trial and error that a tweet reading we have got to do something will do significantly worse than a tweet reading we gotta that s because it sounds like brooklyn bernie sigala said with a laugh,real
new york reuters donald trump was the big winner across social media on thursday night during the seventh republican presidential debate despite the fact that he did not attend in all trump commanded 36 percent of the twitter traffic during the debate according to the social media company the real estate billionaire tweeted on friday great twitter poll and i wasn t even there thank you trump was also the most searched for candidate on google during the debate according to data supplied by the search engine which co sponsored the event with fox news senator ted cruz of texas senator marco rubio of florida retired neurosurgeon ben carson and former florida governor jeb bush also gained traction on google trump boycotted the event after fox news refused to yield to his demand that network anchor megyn kelly be replaced as a moderator after fox news issued a sarcastic news release about the contretemps trump hosted his own event in des moines a fund raiser for veterans he was rewarded with positive social media buzz not long after he took the stage on thursday night at his event at drake university a group of protesters chanted loudly trump responded i love the protesters in the big arena because the cameras don t move away from my face that quip won him praise on social media and his twitter sentiment measured largely positive during the event according to social media analytics firm zoomph an unbelievable night in iowa with our great veterans donald trump realdonaldtrump tweeted on thursday we raised 6 000 000 00 while the politicians talked to be sure he failed to garner as much attention on twitter as the last time he was on a debate stage according to brandwatch a social media monitoring company trump received roughly 130 000 twitter mentions during the debate this marked a roughly 40 000 tweet decline from the previous gop debate which he attended while trump led the field in terms of mentions yik yak a location based mobile app popular with millennials said on friday that senator rand paul of kentucky had the highest approval rating with app users at 73 6 percent at the debate cruz came out swinging against trump in his initial comments mocking the tycoon s penchant for brash criticism i m a maniac and everyone on this stage is stupid fat and ugly joked cruz in an effort to as he put it get the donald trump portion of the program out of the way cruz s joke became one of the standout moments in the first half of the debate gaining momentum on twitter among news outlets and average twitter users the debate moved on to discussion of substantive issues foreign affairs national security immigration reproductive rights and healthcare were the most tweeted about topics during the debate according to twitter,real
reuters billionaire environmental activist tom steyer said he is not ready to endorse hillary clinton and he would be open to supporting her main rival bernie sanders if he becomes the democratic nominee for president one of the biggest democratic donors steyer could help clinton boost her standing among environmentalist activists who are a key constituency within the democratic party clinton is locked in tight races with sanders in iowa and new hampshire which both have early nominating contests our real goal has been not to support any one candidate but to emphasize and highlight the issue of climate change so that the candidates can lay out their solutions and so the american people can have a chance to make a decision steyer said in a telephone interview on tuesday after the democratic party picks its presidential nominee that will change we have always come out and supported the climate champion steyer said the idea that for some reason we wouldn t do that i d have to understand why in hell we didn t because that has been our practice always steyer has been a longtime ally of clinton s he held a fundraiser for her presidential campaign at his home in san francisco in may he was also an early supporter of clinton s during her 2008 bid for the democratic presidential nomination there was no immediate reaction from the clinton campaign to steyer s comments steyer 58 made his fortune through investments some in fossil fuel energy at farallon capital management the san francisco based hedge fund he founded in 1986 he stepped down as co managing partner of farallon in 2012 to devote himself to full time activism because as he later wrote he no longer felt comfortable being at a firm that was invested in every single sector of the global economy including tar sands and oil he spent heavily in the 2014 congressional elections to back candidates who could help further his anti fossil fuel agenda he paid out over 70 million more than any other single donor in both parties of the seven candidates he supported three won steyer said clinton s position on energy and climate which calls for increased use of solar and wind power lower oil use and a revamping of the aging u s oil and gas pipeline network was good but needed some work here i don t think she s fully fleshed out everything she has to say about energy and climate steyer said i think that as the campaign goes on i would imagine she will put out more detailed plans of exactly what she thinks i don t find what she s said inadequate but i don t think it s complete yet sanders has a climate agenda that on its face appears to resonate more closely with steyer s an aggressive move away from fossil fuels including a ban on hydraulic fracturing but he has also railed against billionaire influence in politics and has pledged not to accept cash from big donors here steyer said sanders views on big money certainly wouldn t disqualify him for us i can tell you that what bernie sanders is talking about which is trying to get back to a more perfect democracy is something that we support too we just think that the idea of wishing the rules were different and then pretending they were is something which unfortunately probably would be disastrous from the standpoint of energy and climate steyer said steyer says he has learned the lessons of the 2014 campaign when he spent a lot of money in return for relatively little when you look at 2014 it was a question of turnout americans turned out and specifically democrats turned out in the lowest level they ve done for 70 years you d have to go back to 1942 to see turnout that low and in young people the numbers are incredibly low so the question is how are we going to motivate those voters to show up he said his environmental organization nextgen climate is running information campaigns on college campuses in iowa and new hampshire and elsewhere in an effort to raise awareness about climate change and the positions of all the presidential candidates steyer hopes the effort will reach people of 35 and under a group he says represents about a third of the country s electorate and who generally agree that climate change is a problem but who often pass up the chance to vote we ve been pushing really hard to get them involved to make them aware of what s at stake he said steyer said he was not sure yet how much money the 2016 effort would cost but acknowledged the project would likely be larger than the one nextgen undertook in 2014 we never have a budget we know this stuff changes what we do will depend on what happens steyer said the 2016 election was critical to consolidating gains for the climate movement in 2015 a year in which the obama administration signed onto a global climate pact blocked the keystone xl oil sands pipeline from canada and ushered in new curbs on oil drilling and air pollution if you look at the republicans there are a whole bunch of serious republican candidates who are diametrically opposed to everything the president has spoken about in terms of progressive energy and climate policies so when you think about what is at stake almost everything he said editing by ross colvin sap is the sponsor of this coverage which is independently produced by the staff of reuters news agency,real
tampa fla reuters after 13 years of military service that included deployments to iraq and afghanistan indiana national guard reservist cameron st andrew felt crushed on wednesday by president donald trump s decision to ban transgender soldiers the sergeant first class who transitioned to living as a man while on active duty said getting kicked out of the military two years before his planned retirement could mean losing many of his pension and healthcare benefits and even harm his chances of being hired again why serve a country that doesn t want me it breaks my heart to be honest said st andrew 37 of indianapolis despite the devastating effect trump s move could have on him he said he was more concerned about younger soldiers who were earlier in their careers and transition you pull that rug out from under them after they have this false sense of security that could really throw them into a downward spiral he said the republican president s announcement made through a series of twitter posts upended years of efforts to eliminate barriers to military service on the basis of sexual orientation or gender identity just last year the pentagon ended a prohibition keeping transgender people from serving openly trump who cited tremendous medical costs and disruption for the ban did not specify how it would be implemented it remained unclear whether the policy would apply to existing transgender service members or new transgender recruits the president s action was condemned by rights groups and some lawmakers in both parties who called it discrimination with purely political motives the move was praised by conservative activists and some republicans i have a lot of service members that are scared that their careers are over with said navy lieutenant commander blake dremann who leads a support organization working with actively serving transgender military members right now they still have their jobs and we will continue to work to make sure that policy doesn t change the pentagon said only that it was working on developing guidance following trump s tweets st andrew said he did not know he was transgender when he enlisted eager to serve his country after the attacks of sept 11 2001 after an impoverished childhood in a small town in michigan he wanted to give back to the nation whose welfare system had kept him clothed and fed several years into his military service he began reflecting on his gender identity he said he struggled with the anxiety that accompanied the fear of being outed and losing his job they pound into you this thing of selfless service he said so you do that for a few years and then you come out socially or to a few close people and that gives you some relief but you still have to hide what you are he said he received support from his commanders and peers through his transition and found that few accommodations were needed he already was discreet in changing facilities and had trained for the male physical fitness requirements still anticipating changes like trump s ban coming st andrew resigned from full time service after the november election he now wonders if his part time reservist status is in jeopardy i try to be tough about it he said but added it breaks your spirit down transgender people are serving today knowing that their leader frankly doesn t trust them said retired colonel sheri swokowski 67 of windsor wisconsin the highest ranking openly transgender veteran the bottom line is that this does great harm to people who simply want to serve their country sergeant sam hunt an electrician serving in the nevada army national guard said people had long referred to him as a man he thought he could serve openly as such after former democratic president barack obama lifted the transgender ban earlier this month he learned that the department of defense had approved his transition to male from female until told otherwise i will continue serving this nation and state as i have since 2009 he said in a statement,real
vatican city reuters if you ever wondered how to say fake news in latin it s nuntii fallaces and pope francis is writing a document on just that francis announced it himself in a tweet to his nearly 40 million followers on friday saying the theme of his message for the roman catholic church s next world day of social communications will be the truth will set you free fake news and journalism for peace in latin one of the nine languages the pope uses to tweet that would be veritas liberavit vos nuntii fallaces et diurniariorum opus ad pacem a vatican statement said the issue was important enough for the pope to address because fake news contributes to generating and nurturing a strong polarisation of opinions a distortion of facts it said can have repercussions at the level of individual and collective behaviour francis said in an interview last year that media that focus on scandals and spread fake news to smear politicians risk becoming like people who have a morbid fascination with excrement the vatican statement said the leader of the 1 2 billion member church wanted to offer a reflection on the causes the logic and the consequences of disinformation in the media and helping to promote professional journalism which always seeks the truth the church s next world day of social communications will be celebrated on may 13 the pope s message will be released on january 24 feast of st francis de sales the patron of journalists this version of the story corrected day of day of social communications to may 13 from jan 24,real
manchester n h washington reuters republican donald trump on monday placed responsibility for a mass shooting in florida squarely at the feet of radical muslims who he said were entering the country amidst a flood of refugees and trying to take over our children the presumptive republican presidential nominee drew on the country s deadliest mass shooting to sharpen his vow to ban muslim immigrants proposing that the united states suspend immigration from areas of the world where there is a proven history of terrorism in his national security speech trump said it was time to tell the truth about radical islam the day after 49 people were killed at a gay nightclub in orlando by a gunman likely self radicalized who had sworn allegiance to the rebel group islamic state his comments contrasted sharply to those of hillary clinton the wealthy businessman s likely democratic rival in the nov 8 election who urged increased intelligence gathering and more airstrikes on islamic state territory and cautioned against demonizing american muslims if we want to protect the quality of life for all americans women and children gay and straight jews and christians and all people then we need to tell the truth about radical islam and we need to do it now trump told the crowd in new hampshire he went on to lambaste clinton s policies saying they would allow hundreds of thousands of refugees from the middle east to enter the united states without adequate security measures there would be no system to vet them or to prevent the radicalization of their children he said not only their children by the way they re trying to take over our children and convince them how wonderful isis is and how wonderful islam is and we don t know what s happening trump said that if elected he would use the executive authority of the presidency to impose stronger controls on immigration to protect americans from attacks fine tuning his earlier campaign promise to temporarily ban the entry of foreign muslims to shore up national security when i m elected i will suspend immigration from areas of the world where there is a proven history of terrorism against the united states europe or our allies until we fully understand how to end these threats he said he noted that the parents of the florida gunman omar mateen 29 were born in afghanistan pointing to specific incidents such as the sept 11 2001 attacks trump said threats were posed by people with roots in pakistan saudi arabia and somalia the immigration ban he said would last until we are in a position to properly screen these people coming into our country they re pouring in and we don t know what we re doing trump s hard line proposals on immigration have helped fuel his surge in popularity among some conservative voters but they have also triggered heavy condemnation from minority and human rights activists and his political opponents many of whom have called his rhetoric racist trump has rejected the criticism and has said he is often misunderstood by the media and his opponents anti woman anti gay in her response to the florida massacre clinton warned against demonizing muslim americans and called for increased efforts to remove islamic state propaganda from the internet more air strikes in areas held by the group and better coordination with allies in the region the orlando terrorist may be dead but the virus that poisoned his mind remains very strong and we must attack it she said in a speech in cleveland she specifically criticized three u s allies saudi arabia qatar and kuwait for allowing its citizens to fund mosques and schools that train jihadists she also proposed stricter gun control laws reiterating previous calls to prohibit people on terrorism watch lists from buying firearms she pointed out that while the federal bureau of investigation was aware of mateen as a possible threat he was still able to purchase a gun legally it s important that we stop the terrorists from getting the tools they need to carry out the attacks and that is especially true when it comes to assault weapons like those used in orlando and san bernardino california clinton said drawing a standing ovation from the crowd trump challenged clinton to explain why she favored letting syrian civil war refugees into the united states he said his policies would better protect american women gays and lesbians jews and christians trump s support among women and gay voters lags far behind that of clinton radical islam is anti woman anti gay and anti american said trump he accused her of having ties to saudi arabia saudi arabia and many of the countries that gave vast amounts of money to the clinton foundation want women as slaves and to kill gays he said in a facebook post hillary must return all money from such countries,real
